altitude[km]	temperature[k]	pressure[hPa]	depth[mg/cm2]	density[mg/cm3]	ndensity[#/cm3]	Hydrogen[%mass]	Helium[%mass]	Oxygen[%mass]	Nitrogen[%mass]	Argon[%mass]
373.4	1282.63	3.6291e-08	3.52398e-05	6.58715e-12	2.04881e+08		0.000831498	0.0530534	58.1852	41.745	0.0159216
373.3	1282.62	3.63488e-08	3.53057e-05	6.59859e-12	2.0521e+08		0.000830131	0.0529793	58.1628	41.7675	0.0159466
373.2	1282.61	3.64068e-08	3.53717e-05	6.61004e-12	2.0554e+08		0.000828766	0.0529052	58.1403	41.79	0.0159716
373.1	1282.59	3.64648e-08	3.54379e-05	6.62152e-12	2.0587e+08		0.000827403	0.0528312	58.1179	41.8125	0.0159967
373	1282.58	3.6523e-08	3.55042e-05	6.63303e-12	2.062e+08		0.000826041	0.0527573	58.0954	41.835	0.0160218
372.9	1282.56	3.65813e-08	3.55706e-05	6.64455e-12	2.06531e+08		0.000824682	0.0526835	58.073	41.8575	0.016047
372.8	1282.55	3.66396e-08	3.56371e-05	6.6561e-12	2.06863e+08		0.000823325	0.0526098	58.0505	41.88	0.0160721
372.7	1282.53	3.66981e-08	3.57037e-05	6.66767e-12	2.07196e+08		0.00082197	0.0525361	58.0281	41.9025	0.0160973
372.6	1282.52	3.67567e-08	3.57704e-05	6.67926e-12	2.07529e+08		0.000820616	0.0524626	58.0056	41.925	0.0161226
372.5	1282.51	3.68153e-08	3.58373e-05	6.69088e-12	2.07862e+08		0.000819265	0.0523891	57.9832	41.9475	0.0161479
372.4	1282.49	3.68741e-08	3.59042e-05	6.70251e-12	2.08196e+08		0.000817915	0.0523157	57.9607	41.97	0.0161732
372.3	1282.48	3.6933e-08	3.59713e-05	6.71417e-12	2.08531e+08		0.000816568	0.0522424	57.9382	41.9925	0.0161986
372.2	1282.46	3.6992e-08	3.60385e-05	6.72585e-12	2.08866e+08		0.000815222	0.0521692	57.9157	42.0151	0.016224
372.1	1282.45	3.7051e-08	3.61058e-05	6.73756e-12	2.09202e+08		0.000813879	0.0520961	57.8932	42.0376	0.0162494
372	1282.43	3.71102e-08	3.61733e-05	6.74929e-12	2.09539e+08		0.000812537	0.0520231	57.8708	42.0601	0.0162749
371.9	1282.42	3.71695e-08	3.62408e-05	6.76104e-12	2.09876e+08		0.000811197	0.0519501	57.8483	42.0827	0.0163004
371.8	1282.41	3.7229e-08	3.63085e-05	6.77281e-12	2.10214e+08		0.00080986	0.0518773	57.8258	42.1052	0.0163259
371.7	1282.39	3.72884e-08	3.63763e-05	6.7846e-12	2.10552e+08		0.000808524	0.0518045	57.8033	42.1278	0.0163515
371.6	1282.38	3.73481e-08	3.64442e-05	6.79642e-12	2.10891e+08		0.00080719	0.0517318	57.7807	42.1503	0.0163771
371.5	1282.36	3.74078e-08	3.65122e-05	6.80826e-12	2.11231e+08		0.000805858	0.0516592	57.7582	42.1729	0.0164028
371.4	1282.35	3.74676e-08	3.65804e-05	6.82013e-12	2.11571e+08		0.000804528	0.0515867	57.7357	42.1955	0.0164285
371.3	1282.33	3.75275e-08	3.66486e-05	6.83202e-12	2.11912e+08		0.0008032	0.0515142	57.7132	42.218	0.0164542
371.2	1282.32	3.75876e-08	3.6717e-05	6.84392e-12	2.12253e+08		0.000801874	0.0514419	57.6907	42.2406	0.01648
371.1	1282.3	3.76477e-08	3.67855e-05	6.85586e-12	2.12595e+08		0.00080055	0.0513697	57.6681	42.2632	0.0165058
371	1282.29	3.7708e-08	3.68541e-05	6.86781e-12	2.12938e+08		0.000799228	0.0512975	57.6456	42.2858	0.0165316
370.9	1282.27	3.77683e-08	3.69228e-05	6.87979e-12	2.13281e+08		0.000797907	0.0512254	57.6231	42.3084	0.0165575
370.8	1282.26	3.78288e-08	3.69917e-05	6.8918e-12	2.13625e+08		0.000796589	0.0511534	57.6005	42.331	0.0165834
370.7	1282.24	3.78894e-08	3.70607e-05	6.90382e-12	2.1397e+08		0.000795273	0.0510815	57.578	42.3536	0.0166094
370.6	1282.23	3.795e-08	3.71298e-05	6.91587e-12	2.14315e+08		0.000793958	0.0510096	57.5554	42.3762	0.0166354
370.5	1282.22	3.80108e-08	3.7199e-05	6.92794e-12	2.14661e+08		0.000792646	0.0509379	57.5328	42.3988	0.0166614
370.4	1282.2	3.80717e-08	3.72683e-05	6.94004e-12	2.15007e+08		0.000791335	0.0508662	57.5103	42.4214	0.0166875
370.3	1282.19	3.81327e-08	3.73378e-05	6.95216e-12	2.15354e+08		0.000790026	0.0507946	57.4877	42.444	0.0167136
370.2	1282.17	3.81938e-08	3.74074e-05	6.9643e-12	2.15702e+08		0.000788719	0.0507232	57.4651	42.4666	0.0167397
370.1	1282.16	3.82551e-08	3.74771e-05	6.97647e-12	2.1605e+08		0.000787414	0.0506518	57.4426	42.4892	0.0167659
370	1282.14	3.83164e-08	3.75469e-05	6.98866e-12	2.16399e+08		0.000786111	0.0505804	57.42	42.5119	0.0167921
369.9	1282.13	3.83778e-08	3.76169e-05	7.00087e-12	2.16748e+08		0.00078481	0.0505092	57.3974	42.5345	0.0168184
369.8	1282.11	3.84394e-08	3.76869e-05	7.01311e-12	2.17099e+08		0.000783511	0.050438	57.3748	42.5571	0.0168447
369.7	1282.1	3.8501e-08	3.77571e-05	7.02537e-12	2.17449e+08		0.000782214	0.050367	57.3522	42.5798	0.016871
369.6	1282.08	3.85628e-08	3.78274e-05	7.03766e-12	2.17801e+08		0.000780918	0.050296	57.3296	42.6024	0.0168974
369.5	1282.07	3.86247e-08	3.78979e-05	7.04997e-12	2.18153e+08		0.000779625	0.0502251	57.307	42.6251	0.0169238
369.4	1282.05	3.86867e-08	3.79684e-05	7.0623e-12	2.18505e+08		0.000778333	0.0501543	57.2844	42.6477	0.0169502
369.3	1282.04	3.87488e-08	3.80391e-05	7.07466e-12	2.18859e+08		0.000777043	0.0500835	57.2618	42.6704	0.0169767
369.2	1282.02	3.88109e-08	3.81099e-05	7.08704e-12	2.19213e+08		0.000775755	0.0500129	57.2392	42.6931	0.0170033
369.1	1282.01	3.88733e-08	3.81809e-05	7.09944e-12	2.19567e+08		0.000774469	0.0499423	57.2165	42.7157	0.0170298
369	1281.99	3.89357e-08	3.82519e-05	7.11187e-12	2.19922e+08		0.000773185	0.0498718	57.1939	42.7384	0.0170564
368.9	1281.97	3.89982e-08	3.83231e-05	7.12433e-12	2.20278e+08		0.000771903	0.0498014	57.1713	42.7611	0.0170831
368.8	1281.96	3.90609e-08	3.83944e-05	7.13681e-12	2.20635e+08		0.000770622	0.0497311	57.1486	42.7838	0.0171097
368.7	1281.94	3.91236e-08	3.84658e-05	7.14931e-12	2.20992e+08		0.000769344	0.0496609	57.126	42.8064	0.0171365
368.6	1281.93	3.91865e-08	3.85374e-05	7.16183e-12	2.2135e+08		0.000768067	0.0495907	57.1034	42.8291	0.0171632
368.5	1281.91	3.92495e-08	3.86091e-05	7.17438e-12	2.21708e+08		0.000766792	0.0495207	57.0807	42.8518	0.01719
368.4	1281.9	3.93126e-08	3.86809e-05	7.18696e-12	2.22067e+08		0.000765519	0.0494507	57.058	42.8745	0.0172168
368.3	1281.88	3.93758e-08	3.87528e-05	7.19956e-12	2.22427e+08		0.000764248	0.0493808	57.0354	42.8972	0.0172437
368.2	1281.87	3.94391e-08	3.88249e-05	7.21218e-12	2.22787e+08		0.000762979	0.049311	57.0127	42.9199	0.0172706
368.1	1281.85	3.95026e-08	3.88971e-05	7.22483e-12	2.23148e+08		0.000761712	0.0492413	56.9901	42.9426	0.0172976
368	1281.84	3.95661e-08	3.89694e-05	7.23751e-12	2.2351e+08		0.000760447	0.0491716	56.9674	42.9653	0.0173246
367.9	1281.82	3.96298e-08	3.90418e-05	7.25021e-12	2.23873e+08		0.000759183	0.049102	56.9447	42.9881	0.0173516
367.8	1281.81	3.96936e-08	3.91144e-05	7.26293e-12	2.24236e+08		0.000757921	0.0490326	56.922	43.0108	0.0173787
367.7	1281.79	3.97574e-08	3.91871e-05	7.27567e-12	2.24599e+08		0.000756661	0.0489632	56.8994	43.0335	0.0174058
367.6	1281.77	3.98215e-08	3.92599e-05	7.28845e-12	2.24963e+08		0.000755403	0.0488939	56.8767	43.0562	0.0174329
367.5	1281.76	3.98856e-08	3.93328e-05	7.30125e-12	2.25328e+08		0.000754147	0.0488246	56.854	43.079	0.0174601
367.4	1281.74	3.99498e-08	3.94059e-05	7.31407e-12	2.25694e+08		0.000752893	0.0487555	56.8313	43.1017	0.0174873
367.3	1281.73	4.00142e-08	3.94791e-05	7.32692e-12	2.2606e+08		0.00075164	0.0486864	56.8086	43.1245	0.0175146
367.2	1281.71	4.00786e-08	3.95525e-05	7.33979e-12	2.26427e+08		0.00075039	0.0486174	56.7859	43.1472	0.0175419
367.1	1281.7	4.01432e-08	3.96259e-05	7.35269e-12	2.26795e+08		0.000749141	0.0485485	56.7632	43.17	0.0175692
367	1281.68	4.02079e-08	3.96995e-05	7.36561e-12	2.27163e+08		0.000747894	0.0484797	56.7405	43.1927	0.0175966
366.9	1281.66	4.02727e-08	3.97732e-05	7.37856e-12	2.27532e+08		0.000746648	0.048411	56.7177	43.2155	0.017624
366.8	1281.65	4.03376e-08	3.98471e-05	7.39154e-12	2.27902e+08		0.000745405	0.0483423	56.695	43.2383	0.0176515
366.7	1281.63	4.04027e-08	3.99211e-05	7.40453e-12	2.28272e+08		0.000744164	0.0482737	56.6723	43.261	0.017679
366.6	1281.62	4.04678e-08	3.99952e-05	7.41756e-12	2.28643e+08		0.000742924	0.0482052	56.6496	43.2838	0.0177065
366.5	1281.6	4.05331e-08	4.00694e-05	7.43061e-12	2.29015e+08		0.000741686	0.0481368	56.6268	43.3066	0.0177341
366.4	1281.58	4.05985e-08	4.01438e-05	7.44368e-12	2.29387e+08		0.00074045	0.0480685	56.6041	43.3293	0.0177618
366.3	1281.57	4.0664e-08	4.02183e-05	7.45679e-12	2.2976e+08		0.000739216	0.0480003	56.5813	43.3521	0.0177894
366.2	1281.55	4.07296e-08	4.02929e-05	7.46991e-12	2.30134e+08		0.000737983	0.0479321	56.5586	43.3749	0.0178171
366.1	1281.54	4.07954e-08	4.03677e-05	7.48306e-12	2.30508e+08		0.000736753	0.047864	56.5358	43.3977	0.0178448
366	1281.52	4.08612e-08	4.04426e-05	7.49624e-12	2.30883e+08		0.000735524	0.047796	56.5131	43.4205	0.0178726
365.9	1281.5	4.09272e-08	4.05176e-05	7.50945e-12	2.31259e+08		0.000734297	0.0477281	56.4903	43.4433	0.0179004
365.8	1281.49	4.09933e-08	4.05928e-05	7.52268e-12	2.31635e+08		0.000733072	0.0476602	56.4676	43.4661	0.0179283
365.7	1281.47	4.10595e-08	4.06681e-05	7.53593e-12	2.32012e+08		0.000731848	0.0475925	56.4448	43.4889	0.0179562
365.6	1281.46	4.11259e-08	4.07435e-05	7.54921e-12	2.3239e+08		0.000730627	0.0475248	56.422	43.5117	0.0179841
365.5	1281.44	4.11923e-08	4.0819e-05	7.56252e-12	2.32769e+08		0.000729407	0.0474572	56.3993	43.5345	0.0180121
365.4	1281.42	4.12589e-08	4.08947e-05	7.57586e-12	2.33148e+08		0.000728189	0.0473897	56.3765	43.5574	0.0180401
365.3	1281.41	4.13256e-08	4.09706e-05	7.58922e-12	2.33528e+08		0.000726973	0.0473223	56.3537	43.5802	0.0180682
365.2	1281.39	4.13924e-08	4.10465e-05	7.6026e-12	2.33908e+08		0.000725758	0.0472549	56.3309	43.603	0.0180963
365.1	1281.37	4.14593e-08	4.11226e-05	7.61602e-12	2.34289e+08		0.000724546	0.0471877	56.3081	43.6258	0.0181244
365	1281.36	4.15264e-08	4.11988e-05	7.62946e-12	2.34671e+08		0.000723335	0.0471205	56.2853	43.6487	0.0181526
364.9	1281.34	4.15935e-08	4.12752e-05	7.64292e-12	2.35054e+08		0.000722126	0.0470534	56.2625	43.6715	0.0181809
364.8	1281.32	4.16608e-08	4.13517e-05	7.65641e-12	2.35437e+08		0.000720918	0.0469863	56.2397	43.6944	0.0182091
364.7	1281.31	4.17282e-08	4.14283e-05	7.66993e-12	2.35821e+08		0.000719713	0.0469194	56.2169	43.7172	0.0182374
364.6	1281.29	4.17958e-08	4.15051e-05	7.68348e-12	2.36206e+08		0.00071851	0.0468525	56.1941	43.7401	0.0182658
364.5	1281.28	4.18634e-08	4.1582e-05	7.69705e-12	2.36591e+08		0.000717308	0.0467857	56.1713	43.7629	0.0182942
364.4	1281.26	4.19312e-08	4.1659e-05	7.71065e-12	2.36977e+08		0.000716107	0.046719	56.1485	43.7858	0.0183226
364.3	1281.24	4.19991e-08	4.17362e-05	7.72427e-12	2.37364e+08		0.000714909	0.0466524	56.1256	43.8086	0.0183511
364.2	1281.23	4.20671e-08	4.18135e-05	7.73792e-12	2.37752e+08		0.000713713	0.0465859	56.1028	43.8315	0.0183796
364.1	1281.21	4.21353e-08	4.1891e-05	7.7516e-12	2.3814e+08		0.000712518	0.0465194	56.08	43.8544	0.0184081
364	1281.19	4.22035e-08	4.19686e-05	7.76531e-12	2.38529e+08		0.000711325	0.046453	56.0571	43.8773	0.0184367
363.9	1281.18	4.22719e-08	4.20463e-05	7.77904e-12	2.38918e+08		0.000710133	0.0463867	56.0343	43.9001	0.0184653
363.8	1281.16	4.23404e-08	4.21241e-05	7.7928e-12	2.39309e+08		0.000708944	0.0463204	56.0115	43.923	0.018494
363.7	1281.14	4.24091e-08	4.22021e-05	7.80658e-12	2.397e+08		0.000707756	0.0462543	55.9886	43.9459	0.0185227
363.6	1281.13	4.24778e-08	4.22803e-05	7.8204e-12	2.40092e+08		0.00070657	0.0461882	55.9658	43.9688	0.0185515
363.5	1281.11	4.25467e-08	4.23585e-05	7.83424e-12	2.40484e+08		0.000705386	0.0461222	55.9429	43.9917	0.0185803
363.4	1281.09	4.26157e-08	4.2437e-05	7.84811e-12	2.40877e+08		0.000704203	0.0460563	55.9201	44.0146	0.0186091
363.3	1281.07	4.26848e-08	4.25155e-05	7.862e-12	2.41271e+08		0.000703022	0.0459905	55.8972	44.0375	0.018638
363.2	1281.06	4.27541e-08	4.25942e-05	7.87592e-12	2.41666e+08		0.000701843	0.0459248	55.8743	44.0604	0.0186669
363.1	1281.04	4.28235e-08	4.2673e-05	7.88987e-12	2.42061e+08		0.000700666	0.0458591	55.8515	44.0833	0.0186959
363	1281.02	4.2893e-08	4.2752e-05	7.90385e-12	2.42457e+08		0.00069949	0.0457935	55.8286	44.1062	0.0187249
362.9	1281.01	4.29626e-08	4.28311e-05	7.91786e-12	2.42854e+08		0.000698317	0.045728	55.8057	44.1291	0.0187539
362.8	1280.99	4.30324e-08	4.29103e-05	7.93189e-12	2.43252e+08		0.000697144	0.0456625	55.7828	44.152	0.018783
362.7	1280.97	4.31022e-08	4.29897e-05	7.94595e-12	2.4365e+08		0.000695974	0.0455972	55.7599	44.1749	0.0188121
362.6	1280.96	4.31722e-08	4.30693e-05	7.96004e-12	2.44049e+08		0.000694806	0.0455319	55.7371	44.1979	0.0188413
362.5	1280.94	4.32424e-08	4.31489e-05	7.97415e-12	2.44449e+08		0.000693639	0.0454667	55.7142	44.2208	0.0188705
362.4	1280.92	4.33126e-08	4.32287e-05	7.9883e-12	2.44849e+08		0.000692474	0.0454016	55.6913	44.2437	0.0188998
362.3	1280.9	4.3383e-08	4.33087e-05	8.00247e-12	2.4525e+08		0.00069131	0.0453366	55.6684	44.2667	0.0189291
362.2	1280.89	4.34535e-08	4.33888e-05	8.01666e-12	2.45652e+08		0.000690149	0.0452716	55.6455	44.2896	0.0189584
362.1	1280.87	4.35242e-08	4.3469e-05	8.03089e-12	2.46055e+08		0.000688989	0.0452067	55.6226	44.3126	0.0189878
362	1280.85	4.35949e-08	4.35494e-05	8.04515e-12	2.46458e+08		0.00068783	0.0451419	55.5997	44.3355	0.0190172
361.9	1280.83	4.36658e-08	4.36299e-05	8.05943e-12	2.46862e+08		0.000686674	0.0450772	55.5767	44.3585	0.0190467
361.8	1280.82	4.37369e-08	4.37106e-05	8.07375e-12	2.47267e+08		0.000685519	0.0450125	55.5538	44.3814	0.0190762
361.7	1280.8	4.3808e-08	4.37914e-05	8.08808e-12	2.47673e+08		0.000684366	0.044948	55.5309	44.4044	0.0191057
361.6	1280.78	4.38793e-08	4.38724e-05	8.10245e-12	2.48079e+08		0.000683215	0.0448835	55.508	44.4273	0.0191353
361.5	1280.77	4.39507e-08	4.39535e-05	8.11685e-12	2.48486e+08		0.000682065	0.0448191	55.485	44.4503	0.0191649
361.4	1280.75	4.40222e-08	4.40347e-05	8.13128e-12	2.48894e+08		0.000680917	0.0447547	55.4621	44.4733	0.0191946
361.3	1280.73	4.40939e-08	4.41161e-05	8.14573e-12	2.49303e+08		0.00067977	0.0446905	55.4392	44.4962	0.0192243
361.2	1280.71	4.41657e-08	4.41976e-05	8.16021e-12	2.49712e+08		0.000678626	0.0446263	55.4162	44.5192	0.0192541
361.1	1280.69	4.42376e-08	4.42793e-05	8.17472e-12	2.50122e+08		0.000677483	0.0445622	55.3933	44.5422	0.0192839
361	1280.68	4.43097e-08	4.43611e-05	8.18926e-12	2.50533e+08		0.000676342	0.0444982	55.3703	44.5652	0.0193137
360.9	1280.66	4.43819e-08	4.44431e-05	8.20383e-12	2.50945e+08		0.000675202	0.0444342	55.3474	44.5882	0.0193436
360.8	1280.64	4.44542e-08	4.45252e-05	8.21843e-12	2.51357e+08		0.000674065	0.0443703	55.3244	44.6111	0.0193736
360.7	1280.62	4.45266e-08	4.46074e-05	8.23305e-12	2.5177e+08		0.000672929	0.0443066	55.3015	44.6341	0.0194035
360.6	1280.61	4.45992e-08	4.46899e-05	8.24771e-12	2.52184e+08		0.000671794	0.0442429	55.2785	44.6571	0.0194335
360.5	1280.59	4.46719e-08	4.47724e-05	8.2624e-12	2.52599e+08		0.000670662	0.0441792	55.2556	44.6801	0.0194636
360.4	1280.57	4.47448e-08	4.48551e-05	8.27711e-12	2.53014e+08		0.000669531	0.0441156	55.2326	44.7031	0.0194937
360.3	1280.55	4.48177e-08	4.49379e-05	8.29185e-12	2.5343e+08		0.000668401	0.0440522	55.2096	44.7261	0.0195239
360.2	1280.54	4.48908e-08	4.50209e-05	8.30662e-12	2.53847e+08		0.000667274	0.0439888	55.1866	44.7491	0.019554
360.1	1280.52	4.49641e-08	4.51041e-05	8.32142e-12	2.54265e+08		0.000666148	0.0439254	55.1637	44.7722	0.0195843
360	1280.5	4.50374e-08	4.51874e-05	8.33625e-12	2.54683e+08		0.000665023	0.0438622	55.1407	44.7952	0.0196146
359.9	1280.48	4.5111e-08	4.52708e-05	8.35111e-12	2.55103e+08		0.000663901	0.043799	55.1177	44.8182	0.0196449
359.8	1280.46	4.51846e-08	4.53544e-05	8.36601e-12	2.55523e+08		0.00066278	0.0437359	55.0947	44.8412	0.0196752
359.7	1280.45	4.52584e-08	4.54381e-05	8.38092e-12	2.55943e+08		0.000661661	0.0436729	55.0717	44.8642	0.0197056
359.6	1280.43	4.53323e-08	4.5522e-05	8.39587e-12	2.56365e+08		0.000660543	0.0436099	55.0487	44.8873	0.0197361
359.5	1280.41	4.54063e-08	4.5606e-05	8.41085e-12	2.56787e+08		0.000659427	0.0435471	55.0257	44.9103	0.0197666
359.4	1280.39	4.54805e-08	4.56902e-05	8.42586e-12	2.57211e+08		0.000658313	0.0434843	55.0027	44.9333	0.0197971
359.3	1280.37	4.55548e-08	4.57746e-05	8.4409e-12	2.57635e+08		0.0006572	0.0434216	54.9797	44.9564	0.0198277
359.2	1280.35	4.56292e-08	4.5859e-05	8.45596e-12	2.58059e+08		0.000656089	0.0433589	54.9567	44.9794	0.0198583
359.1	1280.34	4.57038e-08	4.59437e-05	8.47106e-12	2.58485e+08		0.00065498	0.0432964	54.9337	45.0025	0.019889
359	1280.32	4.57785e-08	4.60285e-05	8.48619e-12	2.58911e+08		0.000653872	0.0432339	54.9107	45.0255	0.0199197
358.9	1280.3	4.58534e-08	4.61134e-05	8.50134e-12	2.59338e+08		0.000652766	0.0431715	54.8877	45.0486	0.0199505
358.8	1280.28	4.59284e-08	4.61985e-05	8.51653e-12	2.59766e+08		0.000651662	0.0431091	54.8646	45.0716	0.0199813
358.7	1280.26	4.60035e-08	4.62837e-05	8.53175e-12	2.60194e+08		0.000650559	0.0430469	54.8416	45.0947	0.0200121
358.6	1280.24	4.60787e-08	4.63691e-05	8.54699e-12	2.60624e+08		0.000649458	0.0429847	54.8186	45.1177	0.020043
358.5	1280.23	4.61541e-08	4.64547e-05	8.56227e-12	2.61054e+08		0.000648359	0.0429226	54.7955	45.1408	0.0200739
358.4	1280.21	4.62297e-08	4.65404e-05	8.57758e-12	2.61485e+08		0.000647261	0.0428606	54.7725	45.1639	0.0201049
358.3	1280.19	4.63053e-08	4.66262e-05	8.59292e-12	2.61917e+08		0.000646165	0.0427986	54.7495	45.187	0.0201359
358.2	1280.17	4.63811e-08	4.67122e-05	8.60829e-12	2.62349e+08		0.00064507	0.0427367	54.7264	45.21	0.020167
358.1	1280.15	4.64571e-08	4.67984e-05	8.62369e-12	2.62783e+08		0.000643978	0.0426749	54.7034	45.2331	0.0201981
358	1280.13	4.65332e-08	4.68847e-05	8.63912e-12	2.63217e+08		0.000642886	0.0426132	54.6803	45.2562	0.0202292
357.9	1280.11	4.66094e-08	4.69712e-05	8.65458e-12	2.63652e+08		0.000641797	0.0425515	54.6573	45.2793	0.0202604
357.8	1280.1	4.66857e-08	4.70578e-05	8.67008e-12	2.64088e+08		0.000640709	0.0424899	54.6342	45.3024	0.0202917
357.7	1280.08	4.67622e-08	4.71446e-05	8.6856e-12	2.64524e+08		0.000639623	0.0424285	54.6112	45.3254	0.0203229
357.6	1280.06	4.68389e-08	4.72315e-05	8.70115e-12	2.64962e+08		0.000638538	0.042367	54.5881	45.3485	0.0203543
357.5	1280.04	4.69156e-08	4.73186e-05	8.71674e-12	2.654e+08		0.000637455	0.0423057	54.565	45.3716	0.0203856
357.4	1280.02	4.69926e-08	4.74058e-05	8.73235e-12	2.65839e+08		0.000636373	0.0422444	54.542	45.3947	0.0204171
357.3	1280	4.70696e-08	4.74932e-05	8.748e-12	2.66279e+08		0.000635293	0.0421832	54.5189	45.4178	0.0204485
357.2	1279.98	4.71468e-08	4.75808e-05	8.76368e-12	2.66719e+08		0.000634215	0.0421221	54.4958	45.4409	0.02048
357.1	1279.96	4.72241e-08	4.76685e-05	8.77939e-12	2.67161e+08		0.000633139	0.042061	54.4728	45.464	0.0205116
357	1279.94	4.73016e-08	4.77564e-05	8.79513e-12	2.67603e+08		0.000632064	0.042	54.4497	45.4872	0.0205432
356.9	1279.93	4.73793e-08	4.78444e-05	8.8109e-12	2.68046e+08		0.00063099	0.0419391	54.4266	45.5103	0.0205748
356.8	1279.91	4.7457e-08	4.79326e-05	8.82671e-12	2.6849e+08		0.000629918	0.0418783	54.4035	45.5334	0.0206065
356.7	1279.89	4.75349e-08	4.8021e-05	8.84254e-12	2.68935e+08		0.000628848	0.0418175	54.3804	45.5565	0.0206382
356.6	1279.87	4.7613e-08	4.81095e-05	8.85841e-12	2.69381e+08		0.00062778	0.0417569	54.3573	45.5796	0.02067
356.5	1279.85	4.76912e-08	4.81981e-05	8.87431e-12	2.69827e+08		0.000626713	0.0416963	54.3342	45.6028	0.0207018
356.4	1279.83	4.77695e-08	4.82869e-05	8.89024e-12	2.70274e+08		0.000625647	0.0416357	54.3111	45.6259	0.0207337
356.3	1279.81	4.7848e-08	4.83759e-05	8.9062e-12	2.70722e+08		0.000624583	0.0415753	54.288	45.649	0.0207656
356.2	1279.79	4.79266e-08	4.84651e-05	8.92219e-12	2.71171e+08		0.000623522	0.0415149	54.2649	45.6721	0.0207976
356.1	1279.77	4.80053e-08	4.85544e-05	8.93822e-12	2.71621e+08		0.000622461	0.0414546	54.2418	45.6953	0.0208296
356	1279.75	4.80842e-08	4.86438e-05	8.95428e-12	2.72071e+08		0.000621402	0.0413943	54.2187	45.7184	0.0208616
355.9	1279.73	4.81633e-08	4.87335e-05	8.97037e-12	2.72523e+08		0.000620344	0.0413342	54.1956	45.7416	0.0208937
355.8	1279.71	4.82425e-08	4.88232e-05	8.98649e-12	2.72975e+08		0.000619289	0.0412741	54.1725	45.7647	0.0209259
355.7	1279.69	4.83218e-08	4.89132e-05	9.00264e-12	2.73428e+08		0.000618235	0.0412141	54.1493	45.7879	0.0209581
355.6	1279.68	4.84013e-08	4.90033e-05	9.01883e-12	2.73882e+08		0.000617182	0.0411541	54.1262	45.811	0.0209903
355.5	1279.66	4.84809e-08	4.90936e-05	9.03505e-12	2.74337e+08		0.000616131	0.0410943	54.1031	45.8342	0.0210226
355.4	1279.64	4.85607e-08	4.9184e-05	9.05131e-12	2.74792e+08		0.000615081	0.0410345	54.08	45.8573	0.0210549
355.3	1279.62	4.86406e-08	4.92746e-05	9.06759e-12	2.75249e+08		0.000614033	0.0409747	54.0568	45.8805	0.0210873
355.2	1279.6	4.87207e-08	4.93653e-05	9.0839e-12	2.75706e+08		0.000612987	0.0409151	54.0337	45.9037	0.0211197
355.1	1279.58	4.88009e-08	4.94563e-05	9.10025e-12	2.76164e+08		0.000611942	0.0408555	54.0106	45.9268	0.0211521
355	1279.56	4.88813e-08	4.95474e-05	9.11664e-12	2.76623e+08		0.000610899	0.040796	53.9874	45.95	0.0211846
354.9	1279.54	4.89618e-08	4.96386e-05	9.13305e-12	2.77083e+08		0.000609858	0.0407366	53.9643	45.9732	0.0212172
354.8	1279.52	4.90424e-08	4.973e-05	9.1495e-12	2.77544e+08		0.000608817	0.0406772	53.9411	45.9963	0.0212498
354.7	1279.5	4.91232e-08	4.98216e-05	9.16598e-12	2.78005e+08		0.000607779	0.040618	53.918	46.0195	0.0212824
354.6	1279.48	4.92042e-08	4.99133e-05	9.1825e-12	2.78468e+08		0.000606742	0.0405588	53.8948	46.0427	0.0213151
354.5	1279.46	4.92853e-08	5.00052e-05	9.19904e-12	2.78931e+08		0.000605707	0.0404996	53.8717	46.0659	0.0213479
354.4	1279.44	4.93665e-08	5.00973e-05	9.21562e-12	2.79395e+08		0.000604673	0.0404406	53.8485	46.0891	0.0213807
354.3	1279.42	4.94479e-08	5.01896e-05	9.23224e-12	2.79861e+08		0.000603641	0.0403816	53.8253	46.1123	0.0214135
354.2	1279.4	4.95294e-08	5.0282e-05	9.24888e-12	2.80326e+08		0.00060261	0.0403227	53.8022	46.1354	0.0214464
354.1	1279.38	4.96111e-08	5.03745e-05	9.26556e-12	2.80793e+08		0.000601581	0.0402638	53.779	46.1586	0.0214793
354	1279.36	4.9693e-08	5.04673e-05	9.28228e-12	2.81261e+08		0.000600553	0.040205	53.7558	46.1818	0.0215123
353.9	1279.34	4.9775e-08	5.05602e-05	9.29903e-12	2.81729e+08		0.000599527	0.0401463	53.7327	46.205	0.0215453
353.8	1279.32	4.98571e-08	5.06533e-05	9.31581e-12	2.82199e+08		0.000598503	0.0400877	53.7095	46.2282	0.0215784
353.7	1279.3	4.99394e-08	5.07465e-05	9.33262e-12	2.82669e+08		0.00059748	0.0400292	53.6863	46.2514	0.0216115
353.6	1279.28	5.00219e-08	5.08399e-05	9.34947e-12	2.8314e+08		0.000596459	0.0399707	53.6631	46.2747	0.0216446
353.5	1279.26	5.01045e-08	5.09335e-05	9.36635e-12	2.83612e+08		0.000595439	0.0399123	53.64	46.2979	0.0216778
353.4	1279.24	5.01872e-08	5.10272e-05	9.38327e-12	2.84085e+08		0.00059442	0.0398539	53.6168	46.3211	0.0217111
353.3	1279.22	5.02701e-08	5.11211e-05	9.40022e-12	2.84559e+08		0.000593404	0.0397956	53.5936	46.3443	0.0217444
353.2	1279.2	5.03531e-08	5.12152e-05	9.4172e-12	2.85033e+08		0.000592389	0.0397375	53.5704	46.3675	0.0217777
