\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	-4.0884 km
	latitude :	45
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{-4.0884}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	51.400	141.8	1.930	0.7206E-04	0.957	0.027	0.016
	51.300	141.7	1.956	0.7308E-04	0.957	0.027	0.016
	51.200	141.7	1.984	0.7412E-04	0.957	0.027	0.016
	51.100	141.7	2.012	0.7517E-04	0.957	0.027	0.016
	51.000	141.7	2.040	0.7624E-04	0.957	0.027	0.016
	50.900	141.6	2.068	0.7732E-04	0.957	0.027	0.016
	50.800	141.6	2.097	0.7841E-04	0.957	0.027	0.016
	50.700	141.6	2.126	0.7953E-04	0.957	0.027	0.016
	50.600	141.5	2.156	0.8065E-04	0.957	0.027	0.016
	50.500	141.5	2.186	0.8180E-04	0.957	0.027	0.016
	50.400	141.5	2.217	0.8296E-04	0.957	0.027	0.016
	50.300	141.4	2.248	0.8414E-04	0.957	0.027	0.016
	50.200	141.4	2.279	0.8533E-04	0.957	0.027	0.016
	50.100	141.4	2.311	0.8654E-04	0.957	0.027	0.016
	50.000	141.4	2.343	0.8777E-04	0.957	0.027	0.016
	49.900	141.5	2.376	0.8892E-04	0.957	0.027	0.016
	49.800	141.5	2.409	0.9009E-04	0.957	0.027	0.016
	49.700	141.6	2.442	0.9127E-04	0.957	0.027	0.016
	49.600	141.7	2.476	0.9247E-04	0.957	0.027	0.016
	49.500	141.8	2.510	0.9368E-04	0.957	0.027	0.016
	49.400	141.9	2.545	0.9491E-04	0.957	0.027	0.016
	49.300	142.0	2.580	0.9616E-04	0.957	0.027	0.016
	49.200	142.1	2.615	0.9742E-04	0.957	0.027	0.016
	49.100	142.2	2.651	0.9870E-04	0.957	0.027	0.016
	49.000	142.3	2.688	0.9999E-04	0.957	0.027	0.016
	48.900	142.4	2.725	0.1013E-03	0.957	0.027	0.016
	48.800	142.5	2.763	0.1026E-03	0.957	0.027	0.016
	48.700	142.6	2.801	0.1040E-03	0.957	0.027	0.016
	48.600	142.7	2.840	0.1054E-03	0.957	0.027	0.016
	48.500	142.8	2.879	0.1067E-03	0.957	0.027	0.016
	48.400	142.9	2.919	0.1081E-03	0.957	0.027	0.016
	48.300	143.0	2.959	0.1096E-03	0.957	0.027	0.016
	48.200	143.1	3.000	0.1110E-03	0.957	0.027	0.016
	48.100	143.2	3.041	0.1125E-03	0.957	0.027	0.016
	48.000	143.3	3.083	0.1139E-03	0.957	0.027	0.016
	47.900	143.4	3.126	0.1154E-03	0.957	0.027	0.016
	47.800	143.5	3.169	0.1169E-03	0.957	0.027	0.016
	47.700	143.5	3.213	0.1185E-03	0.957	0.027	0.016
	47.600	143.6	3.257	0.1200E-03	0.957	0.027	0.016
	47.500	143.7	3.302	0.1216E-03	0.957	0.027	0.016
	47.400	143.8	3.348	0.1232E-03	0.957	0.027	0.016
	47.300	143.9	3.394	0.1248E-03	0.957	0.027	0.016
	47.200	144.0	3.441	0.1265E-03	0.957	0.027	0.016
	47.100	144.1	3.488	0.1281E-03	0.957	0.027	0.016
	47.000	144.2	3.537	0.1298E-03	0.957	0.027	0.016
	46.900	144.3	3.586	0.1315E-03	0.957	0.027	0.016
	46.800	144.4	3.635	0.1332E-03	0.957	0.027	0.016
	46.700	144.5	3.685	0.1350E-03	0.957	0.027	0.016
	46.600	144.6	3.736	0.1368E-03	0.957	0.027	0.016
	46.500	144.7	3.788	0.1386E-03	0.957	0.027	0.016
	46.400	144.8	3.840	0.1404E-03	0.957	0.027	0.016
	46.300	144.9	3.893	0.1422E-03	0.957	0.027	0.016
	46.200	145.0	3.947	0.1441E-03	0.957	0.027	0.016
	46.100	145.1	4.001	0.1460E-03	0.957	0.027	0.016
	46.000	145.2	4.057	0.1479E-03	0.957	0.027	0.016
	45.900	145.3	4.113	0.1499E-03	0.957	0.027	0.016
	45.800	145.4	4.170	0.1518E-03	0.957	0.027	0.016
	45.700	145.5	4.227	0.1538E-03	0.957	0.027	0.016
	45.600	145.5	4.285	0.1558E-03	0.957	0.027	0.016
	45.500	145.6	4.345	0.1579E-03	0.957	0.027	0.016
	45.400	145.7	4.405	0.1600E-03	0.957	0.027	0.016
	45.300	145.8	4.466	0.1621E-03	0.957	0.027	0.016
	45.200	145.9	4.527	0.1642E-03	0.957	0.027	0.016
	45.100	146.0	4.590	0.1664E-03	0.957	0.027	0.016
	45.000	146.1	4.653	0.1685E-03	0.957	0.027	0.016
	44.900	146.3	4.714	0.1705E-03	0.957	0.027	0.016
	44.800	146.5	4.776	0.1726E-03	0.957	0.027	0.016
	44.700	146.7	4.839	0.1746E-03	0.957	0.027	0.016
	44.600	146.9	4.903	0.1767E-03	0.957	0.027	0.016
	44.500	147.0	4.968	0.1788E-03	0.957	0.027	0.016
	44.400	147.2	5.033	0.1809E-03	0.957	0.027	0.016
	44.300	147.4	5.099	0.1831E-03	0.957	0.027	0.016
	44.200	147.6	5.166	0.1852E-03	0.957	0.027	0.016
	44.100	147.8	5.234	0.1874E-03	0.957	0.027	0.016
	44.000	148.0	5.303	0.1897E-03	0.957	0.027	0.016
	43.900	148.2	5.373	0.1919E-03	0.957	0.027	0.016
	43.800	148.3	5.444	0.1942E-03	0.957	0.027	0.016
	43.700	148.5	5.516	0.1965E-03	0.957	0.027	0.016
	43.600	148.7	5.588	0.1988E-03	0.957	0.027	0.016
	43.500	148.9	5.662	0.2012E-03	0.957	0.027	0.016
	43.400	149.1	5.736	0.2036E-03	0.957	0.027	0.016
	43.300	149.3	5.812	0.2060E-03	0.957	0.027	0.016
	43.200	149.5	5.888	0.2085E-03	0.957	0.027	0.016
	43.100	149.6	5.966	0.2110E-03	0.957	0.027	0.016
	43.000	149.8	6.044	0.2135E-03	0.957	0.027	0.016
	42.900	150.0	6.124	0.2160E-03	0.957	0.027	0.016
	42.800	150.2	6.204	0.2186E-03	0.957	0.027	0.016
	42.700	150.4	6.286	0.2212E-03	0.957	0.027	0.016
	42.600	150.6	6.369	0.2238E-03	0.957	0.027	0.016
	42.500	150.8	6.453	0.2265E-03	0.957	0.027	0.016
	42.400	150.9	6.538	0.2292E-03	0.957	0.027	0.016
	42.300	151.1	6.624	0.2319E-03	0.957	0.027	0.016
	42.200	151.3	6.711	0.2347E-03	0.957	0.027	0.016
	42.100	151.5	6.799	0.2375E-03	0.957	0.027	0.016
	42.000	151.7	6.889	0.2403E-03	0.957	0.027	0.016
	41.900	151.9	6.979	0.2432E-03	0.957	0.027	0.016
	41.800	152.1	7.071	0.2461E-03	0.957	0.027	0.016
	41.700	152.2	7.164	0.2490E-03	0.957	0.027	0.016
	41.600	152.4	7.259	0.2520E-03	0.957	0.027	0.016
	41.500	152.6	7.354	0.2550E-03	0.957	0.027	0.016
	41.400	152.8	7.451	0.2580E-03	0.957	0.027	0.016
	41.300	153.0	7.549	0.2611E-03	0.957	0.027	0.016
	41.200	153.2	7.649	0.2642E-03	0.957	0.027	0.016
	41.100	153.4	7.749	0.2673E-03	0.957	0.027	0.016
	41.000	153.5	7.851	0.2705E-03	0.957	0.027	0.016
	40.900	153.7	7.955	0.2738E-03	0.957	0.027	0.016
	40.800	153.9	8.059	0.2770E-03	0.957	0.027	0.016
	40.700	154.1	8.165	0.2803E-03	0.957	0.027	0.016
	40.600	154.3	8.273	0.2837E-03	0.957	0.027	0.016
	40.500	154.5	8.382	0.2871E-03	0.957	0.027	0.016
	40.400	154.7	8.492	0.2905E-03	0.957	0.027	0.016
	40.300	154.8	8.604	0.2940E-03	0.957	0.027	0.016
	40.200	155.0	8.717	0.2975E-03	0.957	0.027	0.016
	40.100	155.2	8.832	0.3010E-03	0.957	0.027	0.016
	40.000	155.4	8.948	0.3046E-03	0.957	0.027	0.016
	39.900	155.6	9.059	0.3080E-03	0.957	0.027	0.016
	39.800	155.8	9.170	0.3113E-03	0.957	0.027	0.016
	39.700	156.0	9.284	0.3147E-03	0.957	0.027	0.016
	39.600	156.2	9.398	0.3182E-03	0.957	0.027	0.016
	39.500	156.5	9.514	0.3217E-03	0.957	0.027	0.016
	39.400	156.7	9.631	0.3252E-03	0.957	0.027	0.016
	39.300	156.9	9.750	0.3288E-03	0.957	0.027	0.016
	39.200	157.1	9.870	0.3324E-03	0.957	0.027	0.016
	39.100	157.3	9.992	0.3360E-03	0.957	0.027	0.016
	39.000	157.5	10.12	0.3397E-03	0.957	0.027	0.016
	38.900	157.7	10.24	0.3434E-03	0.957	0.027	0.016
	38.800	158.0	10.37	0.3472E-03	0.957	0.027	0.016
	38.700	158.2	10.49	0.3510E-03	0.957	0.027	0.016
	38.600	158.4	10.62	0.3549E-03	0.957	0.027	0.016
	38.500	158.6	10.75	0.3588E-03	0.957	0.027	0.016
	38.400	158.8	10.89	0.3627E-03	0.957	0.027	0.016
	38.300	159.0	11.02	0.3667E-03	0.957	0.027	0.016
	38.200	159.2	11.16	0.3707E-03	0.957	0.027	0.016
	38.100	159.4	11.30	0.3748E-03	0.957	0.027	0.016
	38.000	159.7	11.43	0.3789E-03	0.957	0.027	0.016
	37.900	159.9	11.58	0.3831E-03	0.957	0.027	0.016
	37.800	160.1	11.72	0.3873E-03	0.957	0.027	0.016
	37.700	160.3	11.86	0.3916E-03	0.957	0.027	0.016
	37.600	160.5	12.01	0.3959E-03	0.957	0.027	0.016
	37.500	160.7	12.16	0.4002E-03	0.957	0.027	0.016
	37.400	160.9	12.31	0.4046E-03	0.957	0.027	0.016
	37.300	161.1	12.46	0.4091E-03	0.957	0.027	0.016
	37.200	161.4	12.61	0.4136E-03	0.957	0.027	0.016
	37.100	161.6	12.77	0.4181E-03	0.957	0.027	0.016
	37.000	161.8	12.93	0.4227E-03	0.957	0.027	0.016
	36.900	162.0	13.09	0.4274E-03	0.957	0.027	0.016
	36.800	162.2	13.25	0.4321E-03	0.957	0.027	0.016
	36.700	162.4	13.41	0.4368E-03	0.957	0.027	0.016
	36.600	162.6	13.58	0.4417E-03	0.957	0.027	0.016
	36.500	162.8	13.74	0.4465E-03	0.957	0.027	0.016
	36.400	163.1	13.91	0.4514E-03	0.957	0.027	0.016
	36.300	163.3	14.08	0.4564E-03	0.957	0.027	0.016
	36.200	163.5	14.26	0.4615E-03	0.957	0.027	0.016
	36.100	163.7	14.43	0.4665E-03	0.957	0.027	0.016
	36.000	163.9	14.61	0.4717E-03	0.957	0.027	0.016
	35.900	164.1	14.79	0.4769E-03	0.957	0.027	0.016
	35.800	164.3	14.97	0.4821E-03	0.957	0.027	0.016
	35.700	164.5	15.16	0.4875E-03	0.957	0.027	0.016
	35.600	164.8	15.35	0.4928E-03	0.957	0.027	0.016
	35.500	165.0	15.54	0.4983E-03	0.957	0.027	0.016
	35.400	165.2	15.73	0.5038E-03	0.957	0.027	0.016
	35.300	165.4	15.92	0.5093E-03	0.957	0.027	0.016
	35.200	165.6	16.12	0.5150E-03	0.957	0.027	0.016
	35.100	165.8	16.32	0.5206E-03	0.957	0.027	0.016
	35.000	166.0	16.52	0.5264E-03	0.957	0.027	0.016
	34.900	166.3	16.71	0.5317E-03	0.957	0.027	0.016
	34.800	166.5	16.90	0.5370E-03	0.957	0.027	0.016
	34.700	166.7	17.10	0.5425E-03	0.957	0.027	0.016
	34.600	167.0	17.29	0.5479E-03	0.957	0.027	0.016
	34.500	167.2	17.49	0.5534E-03	0.957	0.027	0.016
	34.400	167.5	17.69	0.5590E-03	0.957	0.027	0.016
	34.300	167.7	17.90	0.5647E-03	0.957	0.027	0.016
	34.200	167.9	18.10	0.5703E-03	0.957	0.027	0.016
	34.100	168.2	18.31	0.5761E-03	0.957	0.027	0.016
	34.000	168.4	18.52	0.5819E-03	0.957	0.027	0.016
	33.900	168.6	18.74	0.5878E-03	0.957	0.027	0.016
	33.800	168.9	18.95	0.5937E-03	0.957	0.027	0.016
	33.700	169.1	19.17	0.5997E-03	0.957	0.027	0.016
	33.600	169.4	19.39	0.6058E-03	0.957	0.027	0.016
	33.500	169.6	19.61	0.6119E-03	0.957	0.027	0.016
	33.400	169.8	19.84	0.6181E-03	0.957	0.027	0.016
	33.300	170.1	20.07	0.6243E-03	0.957	0.027	0.016
	33.200	170.3	20.30	0.6306E-03	0.957	0.027	0.016
	33.100	170.6	20.53	0.6370E-03	0.957	0.027	0.016
	33.000	170.8	20.77	0.6434E-03	0.957	0.027	0.016
	32.900	171.0	21.01	0.6499E-03	0.957	0.027	0.016
	32.800	171.3	21.25	0.6565E-03	0.957	0.027	0.016
	32.700	171.5	21.50	0.6631E-03	0.957	0.027	0.016
	32.600	171.7	21.74	0.6698E-03	0.957	0.027	0.016
	32.500	172.0	21.99	0.6766E-03	0.957	0.027	0.016
	32.400	172.2	22.25	0.6835E-03	0.957	0.027	0.016
	32.300	172.5	22.50	0.6904E-03	0.957	0.027	0.016
	32.200	172.7	22.76	0.6974E-03	0.957	0.027	0.016
	32.100	172.9	23.02	0.7044E-03	0.957	0.027	0.016
	32.000	173.2	23.29	0.7115E-03	0.957	0.027	0.016
	31.900	173.4	23.56	0.7188E-03	0.957	0.027	0.016
	31.800	173.6	23.83	0.7260E-03	0.957	0.027	0.016
	31.700	173.9	24.10	0.7334E-03	0.957	0.027	0.016
	31.600	174.1	24.38	0.7408E-03	0.957	0.027	0.016
	31.500	174.4	24.66	0.7483E-03	0.957	0.027	0.016
	31.400	174.6	24.95	0.7559E-03	0.957	0.027	0.016
	31.300	174.8	25.23	0.7636E-03	0.957	0.027	0.016
	31.200	175.1	25.52	0.7713E-03	0.957	0.027	0.016
	31.100	175.3	25.82	0.7791E-03	0.957	0.027	0.016
	31.000	175.5	26.11	0.7871E-03	0.957	0.027	0.016
	30.900	175.8	26.42	0.7950E-03	0.957	0.027	0.016
	30.800	176.0	26.72	0.8031E-03	0.957	0.027	0.016
	30.700	176.3	27.03	0.8113E-03	0.957	0.027	0.016
	30.600	176.5	27.34	0.8195E-03	0.957	0.027	0.016
	30.500	176.7	27.65	0.8278E-03	0.957	0.027	0.016
	30.400	177.0	27.97	0.8362E-03	0.957	0.027	0.016
	30.300	177.2	28.29	0.8447E-03	0.957	0.027	0.016
	30.200	177.5	28.62	0.8533E-03	0.957	0.027	0.016
	30.100	177.7	28.95	0.8620E-03	0.957	0.027	0.016
	30.000	177.9	29.28	0.8707E-03	0.957	0.027	0.016
	29.900	178.1	29.60	0.8793E-03	0.957	0.027	0.016
	29.800	178.3	29.92	0.8879E-03	0.957	0.027	0.016
	29.700	178.5	30.25	0.8967E-03	0.957	0.027	0.016
	29.600	178.6	30.57	0.9055E-03	0.957	0.027	0.016
	29.500	178.8	30.91	0.9144E-03	0.957	0.027	0.016
	29.400	179.0	31.24	0.9234E-03	0.957	0.027	0.016
	29.300	179.2	31.58	0.9324E-03	0.957	0.027	0.016
	29.200	179.4	31.92	0.9416E-03	0.957	0.027	0.016
	29.100	179.5	32.27	0.9509E-03	0.957	0.027	0.016
	29.000	179.7	32.62	0.9602E-03	0.957	0.027	0.016
	28.900	179.9	32.97	0.9697E-03	0.957	0.027	0.016
	28.800	180.1	33.33	0.9792E-03	0.957	0.027	0.016
	28.700	180.2	33.69	0.9888E-03	0.957	0.027	0.016
	28.600	180.4	34.06	0.9985E-03	0.957	0.027	0.016
	28.500	180.6	34.43	0.1008E-02	0.957	0.027	0.016
	28.400	180.8	34.80	0.1018E-02	0.957	0.027	0.016
	28.300	181.0	35.18	0.1028E-02	0.957	0.027	0.016
	28.200	181.1	35.56	0.1038E-02	0.957	0.027	0.016
	28.100	181.3	35.94	0.1049E-02	0.957	0.027	0.016
	28.000	181.5	36.33	0.1059E-02	0.957	0.027	0.016
	27.900	181.7	36.73	0.1069E-02	0.957	0.027	0.016
	27.800	181.9	37.13	0.1080E-02	0.957	0.027	0.016
	27.700	182.0	37.53	0.1091E-02	0.957	0.027	0.016
	27.600	182.2	37.94	0.1101E-02	0.957	0.027	0.016
	27.500	182.4	38.35	0.1112E-02	0.957	0.027	0.016
	27.400	182.6	38.76	0.1123E-02	0.957	0.027	0.016
	27.300	182.7	39.18	0.1134E-02	0.957	0.027	0.016
	27.200	182.9	39.61	0.1145E-02	0.957	0.027	0.016
	27.100	183.1	40.04	0.1157E-02	0.957	0.027	0.016
	27.000	183.3	40.47	0.1168E-02	0.957	0.027	0.016
	26.900	183.5	40.91	0.1180E-02	0.957	0.027	0.016
	26.800	183.6	41.35	0.1191E-02	0.957	0.027	0.016
	26.700	183.8	41.80	0.1203E-02	0.957	0.027	0.016
	26.600	184.0	42.26	0.1215E-02	0.957	0.027	0.016
	26.500	184.2	42.71	0.1227E-02	0.957	0.027	0.016
	26.400	184.4	43.18	0.1239E-02	0.957	0.027	0.016
	26.300	184.5	43.65	0.1251E-02	0.957	0.027	0.016
	26.200	184.7	44.12	0.1263E-02	0.957	0.027	0.016
	26.100	184.9	44.60	0.1276E-02	0.957	0.027	0.016
	26.000	185.1	45.08	0.1288E-02	0.957	0.027	0.016
	25.900	185.3	45.57	0.1301E-02	0.957	0.027	0.016
	25.800	185.4	46.06	0.1314E-02	0.957	0.027	0.016
	25.700	185.6	46.56	0.1327E-02	0.957	0.027	0.016
	25.600	185.8	47.07	0.1340E-02	0.957	0.027	0.016
	25.500	186.0	47.58	0.1353E-02	0.957	0.027	0.016
	25.400	186.1	48.10	0.1367E-02	0.957	0.027	0.016
	25.300	186.3	48.62	0.1380E-02	0.957	0.027	0.016
	25.200	186.5	49.14	0.1394E-02	0.957	0.027	0.016
	25.100	186.7	49.68	0.1407E-02	0.957	0.027	0.016
	25.000	186.9	50.22	0.1421E-02	0.957	0.027	0.016
	24.900	187.0	50.74	0.1435E-02	0.957	0.027	0.016
	24.800	187.2	51.26	0.1449E-02	0.957	0.027	0.016
	24.700	187.3	51.80	0.1463E-02	0.957	0.027	0.016
	24.600	187.5	52.33	0.1477E-02	0.957	0.027	0.016
	24.500	187.6	52.88	0.1491E-02	0.957	0.027	0.016
	24.400	187.7	53.42	0.1505E-02	0.957	0.027	0.016
	24.300	187.9	53.98	0.1519E-02	0.957	0.027	0.016
	24.200	188.0	54.54	0.1534E-02	0.957	0.027	0.016
	24.100	188.2	55.10	0.1549E-02	0.957	0.027	0.016
	24.000	188.3	55.68	0.1564E-02	0.957	0.027	0.016
	23.900	188.5	56.25	0.1579E-02	0.957	0.027	0.016
	23.800	188.6	56.84	0.1594E-02	0.957	0.027	0.016
	23.700	188.8	57.43	0.1609E-02	0.957	0.027	0.016
	23.600	188.9	58.02	0.1624E-02	0.957	0.027	0.016
	23.500	189.1	58.62	0.1640E-02	0.957	0.027	0.016
	23.400	189.2	59.23	0.1656E-02	0.957	0.027	0.016
	23.300	189.4	59.85	0.1672E-02	0.957	0.027	0.016
	23.200	189.5	60.47	0.1688E-02	0.957	0.027	0.016
	23.100	189.7	61.09	0.1704E-02	0.957	0.027	0.016
	23.000	189.8	61.73	0.1720E-02	0.957	0.027	0.016
	22.900	190.0	62.37	0.1737E-02	0.957	0.027	0.016
	22.800	190.1	63.02	0.1753E-02	0.957	0.027	0.016
	22.700	190.3	63.67	0.1770E-02	0.957	0.027	0.016
	22.600	190.4	64.33	0.1787E-02	0.957	0.027	0.016
	22.500	190.6	65.00	0.1804E-02	0.957	0.027	0.016
	22.400	190.7	65.67	0.1821E-02	0.957	0.027	0.016
	22.300	190.9	66.35	0.1839E-02	0.957	0.027	0.016
	22.200	191.0	67.04	0.1857E-02	0.957	0.027	0.016
	22.100	191.2	67.74	0.1874E-02	0.957	0.027	0.016
	22.000	191.3	68.44	0.1892E-02	0.957	0.027	0.016
	21.900	191.5	69.15	0.1911E-02	0.957	0.027	0.016
	21.800	191.6	69.87	0.1929E-02	0.957	0.027	0.016
	21.700	191.8	70.59	0.1947E-02	0.957	0.027	0.016
	21.600	191.9	71.32	0.1966E-02	0.957	0.027	0.016
	21.500	192.1	72.06	0.1985E-02	0.957	0.027	0.016
	21.400	192.2	72.81	0.2004E-02	0.957	0.027	0.016
	21.300	192.4	73.57	0.2023E-02	0.957	0.027	0.016
	21.200	192.5	74.33	0.2043E-02	0.957	0.027	0.016
	21.100	192.7	75.10	0.2062E-02	0.957	0.027	0.016
	21.000	192.8	75.88	0.2082E-02	0.957	0.027	0.016
	20.900	192.9	76.67	0.2102E-02	0.957	0.027	0.016
	20.800	193.1	77.46	0.2122E-02	0.957	0.027	0.016
	20.700	193.2	78.26	0.2143E-02	0.957	0.027	0.016
	20.600	193.4	79.08	0.2163E-02	0.957	0.027	0.016
	20.500	193.5	79.90	0.2184E-02	0.957	0.027	0.016
	20.400	193.7	80.73	0.2205E-02	0.957	0.027	0.016
	20.300	193.8	81.56	0.2226E-02	0.957	0.027	0.016
	20.200	194.0	82.41	0.2248E-02	0.957	0.027	0.016
	20.100	194.1	83.26	0.2269E-02	0.957	0.027	0.016
	20.000	194.3	84.13	0.2291E-02	0.957	0.027	0.016
	19.900	194.4	84.97	0.2313E-02	0.957	0.027	0.016
	19.800	194.5	85.82	0.2334E-02	0.957	0.027	0.016
	19.700	194.6	86.69	0.2356E-02	0.957	0.027	0.016
	19.600	194.7	87.56	0.2379E-02	0.957	0.027	0.016
	19.500	194.9	88.43	0.2401E-02	0.957	0.027	0.016
	19.400	195.0	89.32	0.2424E-02	0.957	0.027	0.016
	19.300	195.1	90.22	0.2447E-02	0.957	0.027	0.016
	19.200	195.2	91.12	0.2470E-02	0.957	0.027	0.016
	19.100	195.3	92.04	0.2493E-02	0.957	0.027	0.016
	19.000	195.4	92.96	0.2517E-02	0.957	0.027	0.016
	18.900	195.5	93.89	0.2540E-02	0.957	0.027	0.016
	18.800	195.7	94.83	0.2564E-02	0.957	0.027	0.016
	18.700	195.8	95.79	0.2588E-02	0.957	0.027	0.016
	18.600	195.9	96.75	0.2613E-02	0.957	0.027	0.016
	18.500	196.0	97.72	0.2638E-02	0.957	0.027	0.016
	18.400	196.1	98.70	0.2662E-02	0.957	0.027	0.016
	18.300	196.2	99.69	0.2688E-02	0.957	0.027	0.016
	18.200	196.4	100.7	0.2713E-02	0.957	0.027	0.016
	18.100	196.5	101.7	0.2739E-02	0.957	0.027	0.016
	18.000	196.6	102.7	0.2764E-02	0.957	0.027	0.016
	17.900	196.7	103.8	0.2791E-02	0.957	0.027	0.016
	17.800	196.8	104.8	0.2817E-02	0.957	0.027	0.016
	17.700	196.9	105.8	0.2844E-02	0.957	0.027	0.016
	17.600	197.0	106.9	0.2870E-02	0.957	0.027	0.016
	17.500	197.2	108.0	0.2898E-02	0.957	0.027	0.016
	17.400	197.3	109.1	0.2925E-02	0.957	0.027	0.016
	17.300	197.4	110.2	0.2953E-02	0.957	0.027	0.016
	17.200	197.5	111.3	0.2980E-02	0.957	0.027	0.016
	17.100	197.6	112.4	0.3009E-02	0.957	0.027	0.016
	17.000	197.7	113.5	0.3037E-02	0.957	0.027	0.016
	16.900	197.8	114.6	0.3066E-02	0.957	0.027	0.016
	16.800	198.0	115.8	0.3095E-02	0.957	0.027	0.016
	16.700	198.1	117.0	0.3124E-02	0.957	0.027	0.016
	16.600	198.2	118.1	0.3153E-02	0.957	0.027	0.016
	16.500	198.3	119.3	0.3183E-02	0.957	0.027	0.016
	16.400	198.4	120.5	0.3213E-02	0.957	0.027	0.016
	16.300	198.5	121.7	0.3244E-02	0.957	0.027	0.016
	16.200	198.7	122.9	0.3274E-02	0.957	0.027	0.016
	16.100	198.8	124.2	0.3305E-02	0.957	0.027	0.016
	16.000	198.9	125.4	0.3336E-02	0.957	0.027	0.016
	15.900	199.0	126.7	0.3368E-02	0.957	0.027	0.016
	15.800	199.1	127.9	0.3400E-02	0.957	0.027	0.016
	15.700	199.2	129.2	0.3432E-02	0.957	0.027	0.016
	15.600	199.3	130.5	0.3464E-02	0.957	0.027	0.016
	15.500	199.5	131.8	0.3497E-02	0.957	0.027	0.016
	15.400	199.6	133.2	0.3530E-02	0.957	0.027	0.016
	15.300	199.7	134.5	0.3564E-02	0.957	0.027	0.016
	15.200	199.8	135.8	0.3597E-02	0.957	0.027	0.016
	15.100	199.9	137.2	0.3631E-02	0.957	0.027	0.016
	15.000	200.0	138.6	0.3666E-02	0.957	0.027	0.016
	14.900	200.1	139.9	0.3700E-02	0.957	0.027	0.016
	14.800	200.2	141.3	0.3736E-02	0.957	0.027	0.016
	14.700	200.2	142.7	0.3771E-02	0.957	0.027	0.016
	14.600	200.3	144.1	0.3807E-02	0.957	0.027	0.016
	14.500	200.3	145.5	0.3843E-02	0.957	0.027	0.016
	14.400	200.4	147.0	0.3880E-02	0.957	0.027	0.016
	14.300	200.5	148.4	0.3917E-02	0.957	0.027	0.016
	14.200	200.5	149.8	0.3954E-02	0.957	0.027	0.016
	14.100	200.6	151.3	0.3991E-02	0.957	0.027	0.016
	14.000	200.6	152.8	0.4029E-02	0.957	0.027	0.016
	13.900	200.7	154.3	0.4068E-02	0.957	0.027	0.016
	13.800	200.8	155.8	0.4106E-02	0.957	0.027	0.016
	13.700	200.8	157.3	0.4145E-02	0.957	0.027	0.016
	13.600	200.9	158.9	0.4185E-02	0.957	0.027	0.016
	13.500	200.9	160.5	0.4225E-02	0.957	0.027	0.016
	13.400	201.0	162.0	0.4265E-02	0.957	0.027	0.016
	13.300	201.1	163.6	0.4305E-02	0.957	0.027	0.016
	13.200	201.1	165.2	0.4346E-02	0.957	0.027	0.016
	13.100	201.2	166.8	0.4388E-02	0.957	0.027	0.016
	13.000	201.2	168.5	0.4429E-02	0.957	0.027	0.016
	12.900	201.3	170.1	0.4471E-02	0.957	0.027	0.016
	12.800	201.4	171.8	0.4514E-02	0.957	0.027	0.016
	12.700	201.4	173.5	0.4557E-02	0.957	0.027	0.016
	12.600	201.5	175.2	0.4600E-02	0.957	0.027	0.016
	12.500	201.6	176.9	0.4644E-02	0.957	0.027	0.016
	12.400	201.6	178.6	0.4688E-02	0.957	0.027	0.016
	12.300	201.7	180.4	0.4733E-02	0.957	0.027	0.016
	12.200	201.7	182.2	0.4778E-02	0.957	0.027	0.016
	12.100	201.8	184.0	0.4823E-02	0.957	0.027	0.016
	12.000	201.9	185.8	0.4869E-02	0.957	0.027	0.016
	11.900	201.9	187.6	0.4915E-02	0.957	0.027	0.016
	11.800	202.0	189.4	0.4962E-02	0.957	0.027	0.016
	11.700	202.0	191.3	0.5009E-02	0.957	0.027	0.016
	11.600	202.1	193.2	0.5057E-02	0.957	0.027	0.016
	11.500	202.2	195.1	0.5105E-02	0.957	0.027	0.016
	11.400	202.2	197.0	0.5154E-02	0.957	0.027	0.016
	11.300	202.3	198.9	0.5203E-02	0.957	0.027	0.016
	11.200	202.3	200.9	0.5252E-02	0.957	0.027	0.016
	11.100	202.4	202.8	0.5302E-02	0.957	0.027	0.016
	11.000	202.5	204.8	0.5353E-02	0.957	0.027	0.016
	10.900	202.5	206.8	0.5403E-02	0.957	0.027	0.016
	10.800	202.6	208.9	0.5455E-02	0.957	0.027	0.016
	10.700	202.6	210.9	0.5507E-02	0.957	0.027	0.016
	10.600	202.7	213.0	0.5559E-02	0.957	0.027	0.016
	10.500	202.8	215.1	0.5612E-02	0.957	0.027	0.016
	10.400	202.8	217.2	0.5665E-02	0.957	0.027	0.016
	10.300	202.9	219.3	0.5719E-02	0.957	0.027	0.016
	10.200	202.9	221.5	0.5774E-02	0.957	0.027	0.016
	10.100	203.0	223.6	0.5829E-02	0.957	0.027	0.016
	10.000	203.1	225.8	0.5884E-02	0.957	0.027	0.016
	9.9000	203.0	228.0	0.5943E-02	0.957	0.027	0.016
	9.8000	203.0	230.3	0.6003E-02	0.957	0.027	0.016
