\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	1.701 km
	latitude :	-45
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{1.701}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	11.100	223.7	234.1	0.5536E-02	0.957	0.027	0.016
	11.000	223.9	236.2	0.5581E-02	0.957	0.027	0.016
	10.900	224.1	238.3	0.5625E-02	0.957	0.027	0.016
	10.800	224.3	240.4	0.5671E-02	0.957	0.027	0.016
	10.700	224.5	242.6	0.5716E-02	0.957	0.027	0.016
	10.600	224.7	244.8	0.5762E-02	0.957	0.027	0.016
	10.500	224.9	247.0	0.5809E-02	0.957	0.027	0.016
	10.400	225.1	249.2	0.5856E-02	0.957	0.027	0.016
	10.300	225.3	251.4	0.5903E-02	0.957	0.027	0.016
	10.200	225.6	253.7	0.5950E-02	0.957	0.027	0.016
	10.100	225.8	256.0	0.5998E-02	0.957	0.027	0.016
	10.000	226.0	258.3	0.6047E-02	0.957	0.027	0.016
	9.9000	226.2	260.5	0.6092E-02	0.957	0.027	0.016
	9.8000	226.4	262.7	0.6138E-02	0.957	0.027	0.016
	9.7000	226.7	264.9	0.6184E-02	0.957	0.027	0.016
	9.6000	226.9	267.2	0.6230E-02	0.957	0.027	0.016
	9.5000	227.2	269.5	0.6277E-02	0.957	0.027	0.016
	9.4000	227.4	271.8	0.6324E-02	0.957	0.027	0.016
	9.3000	227.6	274.1	0.6371E-02	0.957	0.027	0.016
	9.2000	227.9	276.5	0.6419E-02	0.957	0.027	0.016
	9.1000	228.1	278.8	0.6468E-02	0.957	0.027	0.016
	9.0000	228.3	281.2	0.6516E-02	0.957	0.027	0.016
	8.9000	228.6	283.6	0.6565E-02	0.957	0.027	0.016
	8.8000	228.8	286.0	0.6614E-02	0.957	0.027	0.016
	8.7000	229.1	288.5	0.6664E-02	0.957	0.027	0.016
	8.6000	229.3	290.9	0.6714E-02	0.957	0.027	0.016
	8.5000	229.5	293.4	0.6765E-02	0.957	0.027	0.016
	8.4000	229.8	295.9	0.6815E-02	0.957	0.027	0.016
	8.3000	230.0	298.5	0.6867E-02	0.957	0.027	0.016
	8.2000	230.2	301.0	0.6918E-02	0.957	0.027	0.016
	8.1000	230.5	303.6	0.6970E-02	0.957	0.027	0.016
	8.0000	230.7	306.2	0.7023E-02	0.957	0.027	0.016
	7.9000	231.0	308.8	0.7076E-02	0.957	0.027	0.016
	7.8000	231.2	311.5	0.7129E-02	0.957	0.027	0.016
	7.7000	231.4	314.1	0.7183E-02	0.957	0.027	0.016
	7.6000	231.7	316.8	0.7237E-02	0.957	0.027	0.016
	7.5000	231.9	319.5	0.7291E-02	0.957	0.027	0.016
	7.4000	232.1	322.2	0.7346E-02	0.957	0.027	0.016
	7.3000	232.4	325.0	0.7401E-02	0.957	0.027	0.016
	7.2000	232.6	327.8	0.7457E-02	0.957	0.027	0.016
	7.1000	232.9	330.6	0.7513E-02	0.957	0.027	0.016
	7.0000	233.1	333.4	0.7570E-02	0.957	0.027	0.016
	6.9000	233.3	336.2	0.7627E-02	0.957	0.027	0.016
	6.8000	233.6	339.1	0.7684E-02	0.957	0.027	0.016
	6.7000	233.8	342.0	0.7742E-02	0.957	0.027	0.016
	6.6000	234.0	344.9	0.7800E-02	0.957	0.027	0.016
	6.5000	234.3	347.9	0.7859E-02	0.957	0.027	0.016
	6.4000	234.5	350.9	0.7918E-02	0.957	0.027	0.016
	6.3000	234.8	353.9	0.7978E-02	0.957	0.027	0.016
	6.2000	235.0	356.9	0.8038E-02	0.957	0.027	0.016
	6.1000	235.2	359.9	0.8099E-02	0.957	0.027	0.016
	6.0000	235.5	363.0	0.8160E-02	0.957	0.027	0.016
	5.9000	235.7	366.1	0.8222E-02	0.957	0.027	0.016
	5.8000	235.9	369.2	0.8284E-02	0.957	0.027	0.016
	5.7000	236.2	372.4	0.8346E-02	0.957	0.027	0.016
	5.6000	236.4	375.6	0.8409E-02	0.957	0.027	0.016
	5.5000	236.7	378.8	0.8473E-02	0.957	0.027	0.016
	5.4000	236.9	382.0	0.8537E-02	0.957	0.027	0.016
	5.3000	237.1	385.3	0.8601E-02	0.957	0.027	0.016
	5.2000	237.4	388.6	0.8666E-02	0.957	0.027	0.016
	5.1000	237.6	391.9	0.8731E-02	0.957	0.027	0.016
	5.0000	237.8	395.3	0.8797E-02	0.957	0.027	0.016
	4.9000	237.8	398.6	0.8874E-02	0.957	0.027	0.016
	4.8000	237.7	401.9	0.8951E-02	0.957	0.027	0.016
	4.7000	237.6	405.3	0.9029E-02	0.957	0.027	0.016
	4.6000	237.6	408.7	0.9108E-02	0.957	0.027	0.016
	4.5000	237.5	412.2	0.9187E-02	0.957	0.027	0.016
	4.4000	237.4	415.6	0.9267E-02	0.957	0.027	0.016
	4.3000	237.3	419.1	0.9348E-02	0.957	0.027	0.016
	4.2000	237.3	422.6	0.9429E-02	0.957	0.027	0.016
	4.1000	237.2	426.2	0.9511E-02	0.957	0.027	0.016
	4.0000	237.1	429.8	0.9594E-02	0.957	0.027	0.016
	3.9000	237.1	433.4	0.9678E-02	0.957	0.027	0.016
	3.8000	237.0	437.0	0.9762E-02	0.957	0.027	0.016
	3.7000	236.9	440.7	0.9847E-02	0.957	0.027	0.016
	3.6000	236.9	444.4	0.9933E-02	0.957	0.027	0.016
	3.5000	236.8	448.2	0.1002E-01	0.957	0.027	0.016
	3.4000	236.7	451.9	0.1011E-01	0.957	0.027	0.016
	3.3000	236.6	455.7	0.1019E-01	0.957	0.027	0.016
	3.2000	236.6	459.6	0.1028E-01	0.957	0.027	0.016
	3.1000	236.5	463.4	0.1037E-01	0.957	0.027	0.016
	3.0000	236.4	467.3	0.1046E-01	0.957	0.027	0.016
	2.9000	236.4	471.3	0.1055E-01	0.957	0.027	0.016
	2.8000	236.3	475.2	0.1065E-01	0.957	0.027	0.016
	2.7000	236.2	479.2	0.1074E-01	0.957	0.027	0.016
	2.6000	236.1	483.2	0.1083E-01	0.957	0.027	0.016
	2.5000	236.1	487.3	0.1093E-01	0.957	0.027	0.016
	2.4000	236.0	491.4	0.1102E-01	0.957	0.027	0.016
	2.3000	235.9	495.5	0.1112E-01	0.957	0.027	0.016
	2.2000	235.9	499.7	0.1122E-01	0.957	0.027	0.016
	2.1000	235.8	503.9	0.1131E-01	0.957	0.027	0.016
	2.0000	235.7	508.1	0.1141E-01	0.957	0.027	0.016
	1.9000	235.6	512.4	0.1151E-01	0.957	0.027	0.016
	1.8000	235.6	516.7	0.1161E-01	0.957	0.027	0.016

