\comments
	 Dayly averaged Mars atmospheric profiles computed with MarsGram2001 
	date :	2000/1/1 12:0:0
	ground altitude :	-2.4914 km
	latitude :	0
	longitude :	180
\definition
	 \type_of_composition{mass_composition}
	 \mass_density_unit{kg/m3}
	 \pressure_unit{Pa}
	 \altitude_unit{km}
	 \ground_altitude{-2.4914}
	 \top_altitude{90}
\data
	altitude	temperature	pressure	density	CO2	N2	Ar
	12.200	206.8	209.0	0.5345E-02	0.957	0.027	0.016
	12.100	207.1	211.0	0.5390E-02	0.957	0.027	0.016
	12.000	207.3	213.0	0.5436E-02	0.957	0.027	0.016
	11.900	207.6	215.1	0.5482E-02	0.957	0.027	0.016
	11.800	207.8	217.1	0.5528E-02	0.957	0.027	0.016
	11.700	208.0	219.2	0.5574E-02	0.957	0.027	0.016
	11.600	208.3	221.3	0.5621E-02	0.957	0.027	0.016
	11.500	208.5	223.4	0.5669E-02	0.957	0.027	0.016
	11.400	208.8	225.6	0.5717E-02	0.957	0.027	0.016
	11.300	209.0	227.8	0.5765E-02	0.957	0.027	0.016
	11.200	209.3	230.0	0.5814E-02	0.957	0.027	0.016
	11.100	209.5	232.2	0.5863E-02	0.957	0.027	0.016
	11.000	209.7	234.4	0.5912E-02	0.957	0.027	0.016
	10.900	210.0	236.6	0.5962E-02	0.957	0.027	0.016
	10.800	210.2	238.9	0.6013E-02	0.957	0.027	0.016
	10.700	210.5	241.2	0.6064E-02	0.957	0.027	0.016
	10.600	210.7	243.5	0.6115E-02	0.957	0.027	0.016
	10.500	210.9	245.9	0.6167E-02	0.957	0.027	0.016
	10.400	211.2	248.2	0.6219E-02	0.957	0.027	0.016
	10.300	211.4	250.6	0.6271E-02	0.957	0.027	0.016
	10.200	211.7	253.0	0.6324E-02	0.957	0.027	0.016
	10.100	211.9	255.5	0.6378E-02	0.957	0.027	0.016
	10.000	212.2	257.9	0.6432E-02	0.957	0.027	0.016
	9.9000	212.4	260.3	0.6483E-02	0.957	0.027	0.016
	9.8000	212.6	262.6	0.6534E-02	0.957	0.027	0.016
	9.7000	212.9	265.0	0.6586E-02	0.957	0.027	0.016
	9.6000	213.1	267.4	0.6639E-02	0.957	0.027	0.016
	9.5000	213.4	269.8	0.6691E-02	0.957	0.027	0.016
	9.4000	213.6	272.3	0.6745E-02	0.957	0.027	0.016
	9.3000	213.8	274.7	0.6798E-02	0.957	0.027	0.016
	9.2000	214.1	277.2	0.6852E-02	0.957	0.027	0.016
	9.1000	214.3	279.8	0.6907E-02	0.957	0.027	0.016
	9.0000	214.5	282.3	0.6962E-02	0.957	0.027	0.016
	8.9000	214.8	284.9	0.7017E-02	0.957	0.027	0.016
	8.8000	215.0	287.4	0.7073E-02	0.957	0.027	0.016
	8.7000	215.3	290.1	0.7129E-02	0.957	0.027	0.016
	8.6000	215.5	292.7	0.7186E-02	0.957	0.027	0.016
	8.5000	215.7	295.3	0.7243E-02	0.957	0.027	0.016
	8.4000	216.0	298.0	0.7301E-02	0.957	0.027	0.016
	8.3000	216.2	300.7	0.7359E-02	0.957	0.027	0.016
	8.2000	216.5	303.5	0.7418E-02	0.957	0.027	0.016
	8.1000	216.7	306.2	0.7477E-02	0.957	0.027	0.016
	8.0000	216.9	309.0	0.7536E-02	0.957	0.027	0.016
	7.9000	217.2	311.8	0.7597E-02	0.957	0.027	0.016
	7.8000	217.4	314.6	0.7657E-02	0.957	0.027	0.016
	7.7000	217.7	317.5	0.7718E-02	0.957	0.027	0.016
	7.6000	217.9	320.4	0.7780E-02	0.957	0.027	0.016
	7.5000	218.1	323.3	0.7842E-02	0.957	0.027	0.016
	7.4000	218.4	326.2	0.7904E-02	0.957	0.027	0.016
	7.3000	218.6	329.2	0.7967E-02	0.957	0.027	0.016
	7.2000	218.9	332.2	0.8031E-02	0.957	0.027	0.016
	7.1000	219.1	335.2	0.8095E-02	0.957	0.027	0.016
	7.0000	219.3	338.2	0.8159E-02	0.957	0.027	0.016
	6.9000	219.6	341.3	0.8225E-02	0.957	0.027	0.016
	6.8000	219.8	344.4	0.8290E-02	0.957	0.027	0.016
	6.7000	220.0	347.5	0.8356E-02	0.957	0.027	0.016
	6.6000	220.3	350.7	0.8423E-02	0.957	0.027	0.016
	6.5000	220.5	353.9	0.8490E-02	0.957	0.027	0.016
	6.4000	220.8	357.1	0.8558E-02	0.957	0.027	0.016
	6.3000	221.0	360.3	0.8627E-02	0.957	0.027	0.016
	6.2000	221.2	363.6	0.8696E-02	0.957	0.027	0.016
	6.1000	221.5	366.9	0.8765E-02	0.957	0.027	0.016
	6.0000	221.7	370.2	0.8835E-02	0.957	0.027	0.016
	5.9000	222.0	373.6	0.8906E-02	0.957	0.027	0.016
	5.8000	222.2	377.0	0.8977E-02	0.957	0.027	0.016
	5.7000	222.4	380.4	0.9049E-02	0.957	0.027	0.016
	5.6000	222.7	383.8	0.9121E-02	0.957	0.027	0.016
	5.5000	222.9	387.3	0.9194E-02	0.957	0.027	0.016
	5.4000	223.2	390.8	0.9268E-02	0.957	0.027	0.016
	5.3000	223.4	394.4	0.9342E-02	0.957	0.027	0.016
	5.2000	223.6	398.0	0.9416E-02	0.957	0.027	0.016
	5.1000	223.9	401.6	0.9492E-02	0.957	0.027	0.016
	5.0000	224.1	405.2	0.9568E-02	0.957	0.027	0.016
	4.9000	224.1	408.8	0.9651E-02	0.957	0.027	0.016
	4.8000	224.2	412.4	0.9735E-02	0.957	0.027	0.016
	4.7000	224.2	416.0	0.9820E-02	0.957	0.027	0.016
	4.6000	224.2	419.7	0.9906E-02	0.957	0.027	0.016
	4.5000	224.2	423.3	0.9992E-02	0.957	0.027	0.016
	4.4000	224.3	427.1	0.1008E-01	0.957	0.027	0.016
	4.3000	224.3	430.8	0.1017E-01	0.957	0.027	0.016
	4.2000	224.3	434.6	0.1026E-01	0.957	0.027	0.016
	4.1000	224.3	438.4	0.1034E-01	0.957	0.027	0.016
	4.0000	224.4	442.3	0.1043E-01	0.957	0.027	0.016
	3.9000	224.4	446.2	0.1053E-01	0.957	0.027	0.016
	3.8000	224.4	450.1	0.1062E-01	0.957	0.027	0.016
	3.7000	224.4	454.0	0.1071E-01	0.957	0.027	0.016
	3.6000	224.5	458.0	0.1080E-01	0.957	0.027	0.016
	3.5000	224.5	462.1	0.1090E-01	0.957	0.027	0.016
	3.4000	224.5	466.1	0.1099E-01	0.957	0.027	0.016
	3.3000	224.5	470.2	0.1109E-01	0.957	0.027	0.016
	3.2000	224.5	474.4	0.1118E-01	0.957	0.027	0.016
	3.1000	224.6	478.5	0.1128E-01	0.957	0.027	0.016
	3.0000	224.6	482.7	0.1138E-01	0.957	0.027	0.016
	2.9000	224.6	487.0	0.1148E-01	0.957	0.027	0.016
	2.8000	224.6	491.3	0.1158E-01	0.957	0.027	0.016
	2.7000	224.7	495.6	0.1168E-01	0.957	0.027	0.016
	2.6000	224.7	499.9	0.1178E-01	0.957	0.027	0.016
	2.5000	224.7	504.3	0.1188E-01	0.957	0.027	0.016
	2.4000	224.7	508.8	0.1199E-01	0.957	0.027	0.016
	2.3000	224.8	513.2	0.1209E-01	0.957	0.027	0.016
	2.2000	224.8	517.8	0.1220E-01	0.957	0.027	0.016
	2.1000	224.8	522.3	0.1230E-01	0.957	0.027	0.016
	2.0000	224.8	526.9	0.1241E-01	0.957	0.027	0.016
	1.9000	224.9	531.5	0.1252E-01	0.957	0.027	0.016
	1.8000	224.9	536.2	0.1263E-01	0.957	0.027	0.016
	1.7000	224.9	540.9	0.1274E-01	0.957	0.027	0.016
	1.6000	224.9	545.7	0.1285E-01	0.957	0.027	0.016
	1.5000	225.0	550.5	0.1296E-01	0.957	0.027	0.016
	1.4000	225.0	555.3	0.1307E-01	0.957	0.027	0.016
	1.3000	225.0	560.2	0.1319E-01	0.957	0.027	0.016
	1.2000	225.0	565.1	0.1330E-01	0.957	0.027	0.016
	1.1000	225.1	570.1	0.1342E-01	0.957	0.027	0.016
	1.0000	225.1	575.1	0.1354E-01	0.957	0.027	0.016
	0.90000	225.1	580.1	0.1365E-01	0.957	0.027	0.016
	0.80000	225.1	585.2	0.1377E-01	0.957	0.027	0.016
	0.70000	225.1	590.4	0.1389E-01	0.957	0.027	0.016
	0.60000	225.2	595.6	0.1401E-01	0.957	0.027	0.016
	0.50000	225.2	600.8	0.1414E-01	0.957	0.027	0.016
	0.40000	225.2	606.1	0.1426E-01	0.957	0.027	0.016
	0.30000	225.2	611.4	0.1438E-01	0.957	0.027	0.016
	0.20000	225.3	616.8	0.1451E-01	0.957	0.027	0.016
	0.10000	225.3	622.2	0.1464E-01	0.957	0.027	0.016
	0.18626E-05	225.3	627.7	0.1476E-01	0.957	0.027	0.016
	-0.99998E-01	225.2	633.2	0.1490E-01	0.957	0.027	0.016
	-0.20000	225.2	638.8	0.1503E-01	0.957	0.027	0.016
	-0.30000	225.1	644.4	0.1517E-01	0.957	0.027	0.016
	-0.40000	225.0	650.1	0.1531E-01	0.957	0.027	0.016
	-0.50000	225.0	655.8	0.1545E-01	0.957	0.027	0.016
	-0.60000	224.9	661.5	0.1559E-01	0.957	0.027	0.016
	-0.70000	224.8	667.4	0.1573E-01	0.957	0.027	0.016
	-0.80000	224.8	673.2	0.1587E-01	0.957	0.027	0.016
	-0.90000	224.7	679.1	0.1602E-01	0.957	0.027	0.016
	-1.00000	224.6	685.1	0.1616E-01	0.957	0.027	0.016
	-1.1000	224.6	691.1	0.1631E-01	0.957	0.027	0.016
	-1.2000	224.5	697.2	0.1646E-01	0.957	0.027	0.016
	-1.3000	224.4	703.3	0.1661E-01	0.957	0.027	0.016
	-1.4000	224.4	709.5	0.1676E-01	0.957	0.027	0.016
	-1.5000	224.3	715.8	0.1691E-01	0.957	0.027	0.016
	-1.6000	224.2	722.1	0.1706E-01	0.957	0.027	0.016
	-1.7000	224.2	728.4	0.1722E-01	0.957	0.027	0.016
	-1.8000	224.1	734.8	0.1738E-01	0.957	0.027	0.016
	-1.9000	224.0	741.3	0.1753E-01	0.957	0.027	0.016
	-2.0000	224.0	747.8	0.1769E-01	0.957	0.027	0.016
	-2.1000	223.9	754.4	0.1785E-01	0.957	0.027	0.016
	-2.2000	223.8	761.0	0.1802E-01	0.957	0.027	0.016
	-2.3000	223.8	767.7	0.1818E-01	0.957	0.027	0.016
	-2.4000	223.7	774.4	0.1835E-01	0.957	0.027	0.016

